time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
52.888	-1.58726	0.016703	1.86396	-1.58651	0.20541	1.87844	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	1.20562	1.40098	-0.195359	ground	0	ground	0	-1	83
52.907	-1.05748	0.132578	1.43891	-1.05145	0.319679	1.44613	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	1.21764	1.38588	-0.168233	ground	0	ground	0	-1	83
52.926	-0.36113	-0.171752	0.31759	-0.35332	0.0152721	0.323184	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	1.17292	1.33427	-0.161345	ground	0	ground	0	-1	83
52.945	0.007012	-0.254781	-0.156095	0.0147481	-0.0674181	-0.149749	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	1.12176	1.271	-0.149241	ground	0	ground	0	-1	83
52.965	0.16943	-0.040542	-0.258383	0.17628	0.146087	-0.250776	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	1.07821	1.2189	-0.140687	ground	0	ground	0	-1	83
52.984	0.058322	0.272856	-0.097401	0.0648464	0.457187	-0.0893455	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	1.02877	1.18104	-0.152274	ground	0	ground	0	-1	83
53.003	0.062681	0.238285	-0.138484	0.0688593	0.420503	-0.129776	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.98382	1.1433	-0.159477	ground	0	ground	0	-1	83
53.022	0.148849	0.114191	-0.590461	0.154252	0.294927	-0.578845	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.963571	1.10277	-0.139202	ground	0	ground	0	-1	83
53.042	0.122749	0.031593	-0.553685	0.127511	0.211268	-0.539358	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.94236	1.05997	-0.117612	ground	0	ground	0	-1	83
53.062	-0.663566	-0.773587	0.947056	-0.65551	-0.590943	0.956576	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.943071	1.0511	-0.108031	ground	0	ground	0	-1	83
53.081	-0.546803	-0.203009	0.805062	-0.536053	-0.020263	0.810509	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.936443	1.02537	-0.0889255	ground	0	ground	0	-1	83
53.101	0.098887	0.30341	-0.535161	0.109089	0.483725	-0.527065	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.915974	0.998894	-0.0829196	ground	0	ground	0	-1	83
53.119	0.125569	-0.033686	-0.713159	0.135092	0.145896	-0.701538	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.905252	0.958891	-0.0536385	ground	0	ground	0	-1	83
53.138	0.310483	0.212838	-1.01658	0.318406	0.390458	-0.999932	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.909986	0.936138	-0.0261512	ground	0	ground	0	-1	83
53.157	0.496866	0.429324	-1.29056	0.502265	0.603909	-1.26754	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.927864	0.928605	-0.000740343	ground	0	ground	0	-1	83
53.176	0.289664	0.371322	-0.754512	0.293588	0.543178	-0.727839	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.917863	0.913046	0.00481649	ground	0	ground	0	-1	83
53.195	0.221464	0.190187	-0.167294	0.224261	0.360232	-0.139918	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.878966	0.888611	-0.00964519	ground	0	ground	0	-1	83
53.215	0.234312	0.07464	0.206229	0.235923	0.243462	0.232437	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.846639	0.861131	-0.014492	ground	0	ground	0	-1	83
53.234	0.287137	0.094758	0.585921	0.287305	0.262262	0.609068	0.0369577	1.3283	0.776975	1.00357	0	0.881879	1.61215	1.57729	1.39098	1.95451	0.683926	0.545463	0.0925205	0.834761	0.837525	-0.00276429	ground	0	ground	0	-1	83
53.253	0.359261	0.024949	0.797411	0.357631	0.191491	0.816455	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.833845	0.815932	0.0179131	ground	0	ground	1	84	84
53.272	0.116795	-0.422776	1.27459	0.11459	-0.254953	1.28717	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.856512	0.789112	0.0673999	ground	0	ground	0	-1	84
53.292	-0.080304	-0.747682	1.701	-0.0820968	-0.57696	1.70501	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.898937	0.778795	0.120142	ground	0	ground	0	-1	84
53.311	0.124579	-1.80999	0.582261	0.122172	-1.63107	0.583338	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.883157	0.821637	0.0615195	ground	0	ground	0	-1	84
53.331	0.05488	-1.99297	1.2739	0.0522109	-1.80498	1.2686	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.902429	0.870842	0.0315869	ground	0	ground	0	-1	84
53.349	0.109885	-0.844466	1.74813	0.10668	-0.653195	1.73412	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.944013	0.860392	0.0836212	ground	0	ground	0	-1	84
53.368	-0.234567	0.116865	2.84643	-0.236583	0.306596	2.81826	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.03773	0.836736	0.20099	ground	0	ground	0	-1	84
53.388	-0.342618	0.2549	3.38483	-0.342911	0.442407	3.33987	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.15283	0.822886	0.329947	ground	0	ground	0	-1	84
53.407	0.195331	-0.376032	1.72718	0.194063	-0.187582	1.67381	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.17888	0.795237	0.383645	ground	0	up	0	-1	84
53.426	0.002494	-0.017061	1.69439	0.00121955	0.170532	1.63281	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.20158	0.764002	0.437577	ground	0	up	0	-1	84
53.446	-0.785486	0.935777	2.73867	-0.782827	1.11775	2.66371	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.27468	0.794033	0.480652	ground	0	up	0	-1	84
53.465	-1.42676	2.02191	2.99004	-1.41698	2.19286	2.90051	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.35598	0.884873	0.471103	ground	0	up	0	-1	84
53.484	-1.27934	2.50745	1.92807	-1.26321	2.66502	1.82934	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.37964	0.988092	0.391553	ground	0	up	0	-1	84
53.503	-0.734644	2.54763	0.2328	-0.714924	2.69167	0.133402	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.31733	1.07794	0.239395	ground	0	up	0	-1	84
53.523	-0.454858	2.31788	-0.735029	-0.432962	2.44961	-0.830255	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.29298	1.14842	0.144559	ground	0	up	0	-1	84
53.541	-0.574072	1.97632	-0.755282	-0.549415	2.09751	-0.846255	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.27064	1.19941	0.0712304	ground	0	up	0	-1	84
53.561	-0.823712	1.50932	-0.547384	-0.79506	1.62236	-0.635165	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.23887	1.22978	0.00909206	ground	0	up	0	-1	84
53.581	-0.942703	1.43987	-0.227197	-0.909481	1.54515	-0.313403	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.1926	1.25793	-0.0653393	ground	0	up	0	-1	84
53.599	-0.828132	1.35561	-0.364677	-0.790935	1.45358	-0.448629	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.1554	1.27778	-0.122383	ground	0	up	0	-1	84
53.618	-0.610762	1.08883	-0.784315	-0.570697	1.18087	-0.863926	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.14082	1.27947	-0.138644	ground	0	up	0	-1	84
53.638	-0.523083	0.681722	-1.11232	-0.480603	0.769887	-1.18597	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.14308	1.26087	-0.117793	ground	0	up	0	-1	84
53.657	-0.529589	0.233608	-1.40513	-0.484674	0.320164	-1.47139	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.1595	1.22687	-0.0673772	ground	0	up	0	-1	84
53.676	-0.316734	0.098536	-1.93035	-0.27046	0.184166	-1.98662	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.20085	1.18189	0.0189623	ground	0	up	0	-1	84
53.695	-0.192856	0.133805	-1.98566	-0.145849	0.218338	-2.03172	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.2424	1.13592	0.106472	ground	0	up	0	-1	84
53.714	-0.210897	0.161725	-1.68914	-0.16307	0.245027	-1.72653	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.2666	1.09384	0.172758	ground	0	up	0	-1	84
53.733	-0.363037	-0.335625	-1.45306	-0.313634	-0.251061	-1.483	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.27742	1.05924	0.218183	ground	0	up	0	-1	84
53.753	-0.243387	-1.10229	-1.27396	-0.193014	-1.01264	-1.29737	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.27842	1.05782	0.220599	ground	0	up	0	-1	84
53.772	-0.135254	-0.862808	-1.0742	-0.0844568	-0.76929	-1.09212	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.2691	1.04363	0.22548	ground	0	up	0	-1	84
53.791	-0.15685	-0.63976	-0.537258	-0.105523	-0.543511	-0.552411	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.23327	1.01913	0.214143	ground	0	up	0	-1	84
53.811	-0.219685	-0.479399	-0.184376	-0.167516	-0.381234	-0.198531	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.18153	0.988991	0.192542	ground	0	up	0	-1	84
53.831	-0.197518	-0.639048	-0.141907	-0.144622	-0.538179	-0.155282	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.13022	0.967405	0.162815	ground	0	up	0	-1	84
53.849	0.018745	-0.640282	-0.268667	0.0712828	-0.536716	-0.280631	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.08774	0.946107	0.141635	ground	0	up	0	-1	84
53.868	0.089515	-0.353073	-0.383245	0.141343	-0.248259	-0.393233	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.05302	0.913085	0.139931	ground	0	up	0	-1	84
53.887	-0.030556	-0.063477	-0.102332	0.0211651	0.0411302	-0.111759	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	1.00595	0.869744	0.136209	ground	0	up	0	-1	84
53.907	-0.139738	0.068187	0.069355	-0.0875768	0.17193	0.0596286	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.958637	0.835904	0.122733	ground	0	up	0	-1	84
53.926	-0.195717	-0.14079	0.122674	-0.142838	-0.0368615	0.112383	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.916324	0.801485	0.11484	ground	0	up	0	-1	84
53.945	-0.005138	-0.279346	-0.124269	0.0475023	-0.17454	-0.133887	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.877202	0.770455	0.106747	ground	0	up	0	-1	84
53.964	0.146568	-0.041895	-0.147321	0.198212	0.062596	-0.156155	0.0363843	0.756955	0.645286	1.0915	0	0.704638	1.2075	1.7331	1.22121	1.08453	0.608197	0.528433	0.114348	0.84115	0.742325	0.0988248	ground	0	up	0	-1	84
53.984	0.154168	0.41833	0.459693	0.204783	0.520207	0.448605	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	0.821523	0.733162	0.0883606	ground	0	up	1	85	85
54.002	0.168214	0.492676	0.966775	0.217735	0.59158	0.950909	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	0.827992	0.728023	0.0999692	ground	0	up	0	-1	85
54.022	0.337558	-0.170283	0.814675	0.385144	-0.071022	0.794815	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	0.826333	0.711203	0.11513	ground	0	up	0	-1	85
54.041	0.510699	-0.938843	0.513716	0.555493	-0.835384	0.491386	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	0.809586	0.725804	0.0837817	ground	0	up	0	-1	85
54.061	0.278449	-0.945024	1.22182	0.321627	-0.837357	1.19349	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	0.828781	0.734364	0.094417	ground	0	up	0	-1	85
54.081	-0.399952	-0.27924	2.48067	-0.35499	-0.170715	2.44008	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	0.909346	0.717341	0.192005	ground	0	up	0	-1	85
54.099	-1.16294	0.003997	3.33726	-1.11238	0.111959	3.28019	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.02789	0.737374	0.290514	ground	0	up	0	-1	85
54.119	-1.7471	0.125793	3.11654	-1.68806	0.232586	3.04417	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.1287	0.785706	0.342996	ground	0	up	0	-1	85
54.137	-2.34833	0.277913	2.31691	-2.27785	0.382783	2.23331	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.18393	0.86191	0.322023	ground	0	up	0	-1	85
54.157	-2.57132	0.602305	1.41213	-2.48834	0.703639	1.32189	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.19083	0.94811	0.242721	ground	0	up	0	-1	85
54.176	-1.48534	1.59362	0.303964	-1.39534	1.68648	0.21266	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.14192	1.01015	0.131774	ground	0	up	0	-1	85
54.195	-0.769784	2.19327	-0.375281	-0.676388	2.2747	-0.464252	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.10804	1.0783	0.0297412	ground	0	up	0	-1	85
54.214	-0.705212	1.86918	-0.779803	-0.608757	1.94086	-0.86443	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.09586	1.12609	-0.0302286	ground	0	up	0	-1	85
54.233	-0.915348	1.23586	-1.17453	-0.814799	1.301	-1.25286	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.10371	1.14654	-0.0428287	ground	0	up	0	-1	85
54.252	-0.749247	1.15371	-1.43953	-0.645454	1.21275	-1.51027	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.12404	1.1579	-0.0338646	ground	0	up	0	-1	85
54.272	-0.423934	1.85499	-0.999843	-0.31854	1.90447	-1.06523	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.1211	1.19655	-0.0754559	ground	0	up	0	-1	85
54.291	-0.085766	2.16036	-0.855696	0.0195295	2.19879	-0.916479	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.11087	1.24667	-0.135803	ground	0	up	0	-1	85
54.311	0.284651	1.30298	-1.82752	0.387997	1.33469	-1.87886	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.14927	1.25383	-0.104567	ground	0	up	0	-1	85
54.331	0.511917	0.209384	-2.69578	0.612186	0.239896	-2.73339	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.22847	1.22402	0.00445504	ground	0	up	0	-1	85
54.349	0.62042	-0.402491	-2.90972	0.717086	-0.37012	-2.93259	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.31368	1.20316	0.110513	ground	0	up	0	-1	85
54.368	0.714324	-0.525108	-2.66115	0.806935	-0.490273	-2.6706	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.38152	1.19022	0.191308	ground	0	up	0	-1	85
54.387	0.902835	-0.523337	-2.33707	0.990469	-0.486059	-2.33479	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.42919	1.18587	0.243316	ground	0	up	0	-1	85
54.407	0.962707	-0.745341	-2.20905	1.04509	-0.704523	-2.19574	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.46751	1.1896	0.277918	ground	0	up	0	-1	85
54.426	0.827343	-0.876354	-1.75002	0.905176	-0.831358	-1.72801	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.48054	1.19157	0.288972	ground	0	up	0	-1	85
54.445	0.902964	-0.630326	-1.42016	0.975893	-0.582404	-1.39117	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.47607	1.18881	0.287258	ground	0	up	0	-1	85
54.464	1.06061	-0.161093	-0.997267	1.12788	-0.112605	-0.963434	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.45044	1.18605	0.264393	ground	0	up	0	-1	85
54.483	0.966449	0.178365	-0.508977	1.02854	0.225719	-0.472769	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.40156	1.17939	0.222161	ground	0	up	0	-1	85
54.503	0.677599	0.051209	-0.244294	0.735994	0.0980701	-0.207045	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.34183	1.15755	0.18428	ground	0	up	0	-1	85
54.522	0.478935	-0.211349	-0.210526	0.534643	-0.163665	-0.172411	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.28336	1.12763	0.15573	ground	0	up	0	-1	85
54.541	0.64596	-0.196329	-0.152937	0.69816	-0.147902	-0.114248	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.2249	1.10693	0.117973	ground	0	up	0	-1	85
54.561	0.76643	-0.196241	0.116123	0.814537	-0.147075	0.154038	0.0446741	0.36848	0.968775	0.853406	0	1.05422	1.34322	1.33333	1.40563	0.493323	0.675107	0.591541	0.270495	1.17136	1.09297	0.0783911	ground	0	up	0	-1	85
54.582	0.656667	-0.443632	0.499117	0.70125	-0.392494	0.534347	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.13951	1.0785	0.0610079	ground	0	up	1	86	86
54.599	0.456858	-0.55078	0.852724	0.498934	-0.497144	0.883514	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.12671	1.05979	0.0669166	ground	0	up	0	-1	86
54.618	0.333658	-0.372275	1.2052	0.373855	-0.317045	1.22981	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.13186	1.03131	0.100552	ground	0	up	0	-1	86
54.637	0.228033	-0.205381	1.3831	0.266889	-0.149401	1.40067	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.14531	0.99504	0.150265	ground	0	up	0	-1	86
54.656	0.124556	-0.026817	1.56625	0.162595	0.0290175	1.57591	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.16684	0.953546	0.213289	ground	0	up	0	-1	86
54.675	-0.025516	0.253692	1.76316	0.01246	0.307979	1.76395	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.19669	0.921281	0.27541	ground	0	up	0	-1	86
54.694	-0.193494	0.486852	2.02893	-0.15474	0.538433	2.01957	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.23784	0.903228	0.334607	ground	0	up	0	-1	86
54.714	-0.321619	0.105788	1.73108	-0.281451	0.156582	1.71311	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.2616	0.87417	0.387429	ground	0	up	0	-1	86
54.733	-0.1937	-0.818979	0.986768	-0.152764	-0.764344	0.963955	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.24672	0.869435	0.377282	ground	0	up	0	-1	86
54.752	0.183833	-1.15212	0.629823	0.223645	-1.09199	0.603975	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.21458	0.881696	0.332884	ground	0	up	0	-1	86
54.771	0.411494	-0.515531	0.705883	0.449049	-0.453131	0.676635	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.18768	0.869509	0.318174	ground	0	up	0	-1	86
54.791	1.0176	0.615088	0.866706	1.04988	0.6741	0.833271	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.16996	0.888416	0.281546	ground	0	up	0	-1	86
54.811	1.40654	1.52884	1.21064	1.43163	1.57992	1.17132	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.17003	0.950599	0.219431	ground	0	up	0	-1	86
54.831	1.48032	1.82038	1.88081	1.49787	1.8621	1.83229	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.20314	1.02256	0.180585	ground	0	up	0	-1	86
54.849	1.60431	1.52088	1.42981	1.61376	1.55478	1.37437	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.2117	1.08347	0.12823	ground	0	up	0	-1	86
54.868	1.61554	0.948574	0.362676	1.61687	0.977564	0.305705	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.1664	1.12377	0.0426335	ground	0	up	0	-1	86
54.887	0.904732	0.585679	0.225359	0.901526	0.611596	0.167546	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.11646	1.12205	-0.00559103	ground	0	up	0	-1	86
54.906	0.765486	0.656035	0.191415	0.758468	0.678542	0.132934	0.042015	0.70702	1.04038	0.93193	0	1.13724	1.79379	1.44509	1.64342	0.916719	0.573842	0.594121	0.226168	1.06728	1.11683	-0.0495493	ground	0	up	0	-1	86
