time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
5.888	0.814907	1.237680	-0.089641	-18.960	4.440	-36.720	273.715	-18.806	ground
5.909	1.045360	0.938679	0.058145	-18.540	4.920	-37.440	273.964	-18.642	ground
5.928	0.551460	0.624094	-0.474820	-18.540	4.680	-37.800	274.319	-18.330	ground
5.949	0.416492	0.392620	-0.767380	-18.900	3.960	-37.260	274.578	-18.165	ground
5.969	0.678435	0.119268	-0.699465	-18.900	4.020	-37.320	274.967	-18.000	ground
5.989	0.764651	0.086497	-0.421640	-18.540	4.440	-37.140	275.154	-17.925	ground
6.009	0.750234	-0.061033	-0.426781	-17.880	4.620	-37.500	275.315	-17.913	ground
6.032	0.290670	-0.218706	-1.039452	-18.900	4.200	-36.960	275.353	-17.998	ground
6.048	-0.181652	-0.168300	-1.460013	-19.500	4.140	-36.900	275.353	-17.998	ground
6.069	-0.257572	-0.276137	-1.551656	-18.720	4.920	-35.460	275.315	-18.355	ground
6.089	-0.225102	-0.225997	-1.233283	-18.300	4.200	-36.300	275.175	-18.502	ground
6.108	-0.477727	-0.230135	-1.266627	-18.600	3.720	-37.320	275.021	-18.571	ground
6.128	-0.857208	-0.185933	-1.372014	-18.660	4.200	-37.560	275.021	-18.571	ground
6.149	-1.002872	-0.419701	-1.157837	-18.600	4.200	-37.620	274.585	-18.815	ground
6.168	-1.095172	-0.629898	-0.669806	-18.720	4.440	-36.300	274.258	-18.879	ground
6.189	-0.870499	-0.629357	-0.042043	-19.380	4.200	-36.120	273.982	-18.802	ground
6.208	-0.785109	-0.021551	0.922715	-19.200	4.320	-36.600	273.982	-18.802	ground
6.244	-0.485850	0.205178	1.367924	-19.200	4.380	-37.260	273.370	-19.174	ground
6.253	0.077113	0.222276	1.425451	-18.960	4.800	-36.480	273.370	-19.174	ground
6.269	0.743201	0.264180	1.632169	-19.620	4.200	-36.480	272.942	-19.752	ground
6.288	1.091072	0.264971	1.583829	-19.920	3.780	-37.260	272.479	-19.969	ground
6.310	0.303644	0.631305	0.538442	-19.440	4.380	-36.600	272.067	-20.241	ground
6.329	-0.001502	0.924293	1.173257	-19.320	4.980	-36.720	272.067	-20.241	ground
6.349	1.274424	0.880477	1.748811	-19.980	4.500	-37.020	271.455	-20.483	ground
6.370	1.587240	0.506120	1.003517	-19.620	4.740	-37.080	271.139	-20.554	ground
6.389	0.559202	0.178254	-0.569243	-19.320	3.960	-37.320	271.139	-20.554	ground
6.409	0.462657	0.032250	-1.278999	-19.380	4.020	-37.020	270.677	-21.003	ground
6.429	1.075973	0.024166	-0.912219	-19.920	4.500	-37.140	270.582	-21.027	ground
6.448	1.140524	0.055026	-0.889668	-19.740	4.680	-37.440	270.399	-20.772	ground
6.469	0.981881	0.302660	-0.610163	-19.920	4.560	-37.020	270.399	-20.772	ground
6.489	0.923590	0.463396	-0.113056	-18.720	5.760	-36.960	270.051	-19.899	ground
6.509	0.925203	0.315373	0.118574	-19.020	5.820	-37.140	269.939	-19.626	ground
6.529	0.614944	-0.075540	-0.321441	-18.660	6.420	-37.500	269.939	-19.626	ground
6.548	-0.164906	-0.210480	-0.905327	-19.440	6.360	-37.260	269.718	-19.356	ground
6.568	-0.365194	-0.369606	-1.204823	-18.900	7.320	-37.440	269.353	-19.078	ground
6.589	-0.191965	-0.321742	-1.038503	-19.680	6.480	-37.500	269.283	-18.912	ground
6.608	0.220641	-0.235056	-0.618641	-19.860	5.760	-37.320	269.222	-18.641	ground
6.629	0.285581	-0.105442	-0.358403	-19.080	7.320	-36.360	269.157	-18.540	ground
6.649	-0.262606	-0.099421	-0.524456	-19.020	7.440	-36.960	269.014	-18.512	ground
6.669	-0.380317	-0.248436	-0.434301	-20.400	6.060	-37.140	268.914	-18.501	ground
6.688	-0.601379	-0.359304	-0.476048	-19.980	6.720	-36.900	268.762	-18.605	ground
6.709	-1.017985	-0.479262	-0.871963	-20.040	6.480	-36.960	268.762	-18.605	ground
6.729	-1.070254	-0.826735	-0.836471	-19.800	6.060	-37.620	268.665	-19.003	ground
6.749	-1.083955	-0.833972	-0.665496	-19.620	5.940	-37.560	268.660	-19.114	ground
6.768	-0.684337	-0.710376	-0.027098	-19.740	5.880	-37.680	268.686	-19.296	ground
6.789	-0.518935	-0.392647	0.462925	-20.640	5.520	-37.620	268.741	-19.466	ground
6.808	-0.324064	-0.181299	0.608171	-20.760	5.520	-37.680	268.921	-19.733	ground
6.846	0.146237	-0.061821	0.999264	-20.460	6.300	-37.380	269.116	-19.805	ground
6.855	0.924309	-0.224660	1.457852	-20.400	6.660	-38.160	269.116	-19.805	ground
6.870	0.785932	-0.620522	1.394814	-20.760	6.120	-37.380	269.596	-19.886	ground
6.888	0.310884	-0.435075	1.034089	-20.640	6.120	-37.080	269.774	-20.096	ground
6.909	0.654998	0.202410	0.728530	-20.520	6.300	-37.320	269.948	-20.109	ground
6.928	1.639777	0.530898	1.783669	-20.700	6.180	-37.320	270.295	-19.697	ground
6.949	2.851158	0.834296	2.544974	-21.360	5.460	-36.960	270.445	-19.321	ground
6.969	2.399518	0.759735	1.563126	-22.080	5.220	-37.080	270.443	-19.163	ground
6.989	1.202100	0.618896	0.067043	-21.660	6.180	-38.280	270.347	-19.370	ground
7.009	0.507331	0.680940	-0.578359	-19.860	7.440	-38.580	270.347	-19.370	ground
7.029	0.533623	0.628876	-0.926242	-20.520	5.940	-36.600	270.256	-19.732	ground
7.049	0.667480	0.868745	-0.808951	-20.220	6.540	-37.680	270.329	-19.338	ground
7.070	0.811734	0.968403	-0.527400	-21.300	6.000	-38.220	270.426	-18.981	ground
7.089	0.776135	0.725548	-0.637023	-22.020	5.280	-37.860	270.630	-18.483	ground
7.109	0.853615	0.554636	-0.308038	-20.760	6.000	-36.960	270.761	-18.195	ground
7.128	0.375620	0.246472	-0.770225	-21.000	6.180	-36.660	270.908	-17.941	ground
7.149	0.010235	-0.169949	-1.413301	-21.120	6.360	-36.960	270.908	-17.941	ground
7.169	-0.222251	-0.362189	-1.601770	-21.240	5.820	-37.380	271.017	-17.830	ground
7.189	-0.552071	-0.248297	-1.626341	-20.580	6.660	-37.920	270.999	-17.858	ground
7.209	-0.824010	-0.204373	-1.749679	-20.340	7.260	-37.620	270.986	-17.983	ground
7.229	-1.040676	-0.161083	-1.605155	-20.640	7.260	-37.800	271.010	-18.045	ground
7.250	-1.119954	-0.301467	-1.694526	-21.180	5.760	-37.140	271.090	-17.969	ground
7.270	-0.823353	-0.246585	-1.122267	-20.940	6.240	-38.160	271.134	-17.790	ground
7.288	-0.418163	0.096393	0.038526	-20.460	7.620	-38.640	271.085	-17.557	ground
7.309	-0.682014	0.374468	0.613471	-19.920	8.280	-37.320	270.960	-17.522	ground
7.328	-1.127697	0.275746	0.558126	-20.220	7.680	-37.740	270.700	-17.759	ground
7.366	-1.170094	0.183431	0.672451	-21.060	6.780	-36.960	270.495	-18.209	ground
7.368	-0.925100	0.105260	1.239169	-21.240	6.540	-36.960	270.225	-18.815	ground
7.389	-0.866333	0.101341	1.304359	-21.120	5.760	-37.380	270.093	-19.101	ground
7.408	-0.806365	0.338223	1.315217	-20.700	6.420	-37.320	270.093	-19.101	ground
7.430	-0.583262	0.342101	1.862305	-19.860	7.380	-37.620	269.999	-19.314	ground
7.448	0.440123	0.178261	1.783657	-20.700	6.720	-37.920	270.025	-19.503	ground
7.469	-0.099712	-0.078350	1.164929	-20.820	6.660	-37.740	270.025	-19.503	ground
7.488	-1.039688	0.310881	0.967736	-21.000	6.180	-37.680	269.670	-20.054	ground
7.509	-0.471633	0.889225	1.984768	-20.700	6.720	-37.500	269.610	-20.144	ground
7.528	0.886884	1.081438	2.669964	-20.820	6.900	-37.560	269.653	-20.076	ground
7.549	1.866184	0.893021	2.401215	-20.220	6.360	-38.280	269.651	-20.088	ground
7.568	1.249222	0.168973	0.292832	-20.040	6.180	-37.560	269.651	-20.088	ground
7.591	0.032050	-0.334880	-1.530412	-19.440	6.840	-37.440	269.364	-21.133	ground
7.608	-0.397114	-0.679321	-2.381532	-20.400	5.880	-37.200	269.281	-21.784	ground
7.629	0.137660	-0.637035	-2.032939	-20.460	5.100	-37.080	269.314	-21.949	ground
7.648	0.831791	-0.353524	-1.423672	-20.580	5.280	-37.380	269.429	-21.828	ground
7.668	1.160359	-0.253750	-1.276828	-20.940	5.100	-37.260	269.524	-21.576	ground
7.688	1.167036	-0.034448	-1.062958	-21.000	4.800	-37.080	269.684	-21.057	ground
7.709	1.307434	-0.054456	-0.744767	-20.520	5.160	-37.140	269.810	-20.665	ground
7.728	1.628279	-0.297141	-0.719795	-20.640	4.980	-37.620	269.929	-20.127	ground
7.750	1.280654	-0.443943	-0.970208	-20.220	5.040	-37.140	269.887	-19.882	ground
7.768	0.232762	-0.493855	-1.449114	-19.980	5.700	-36.780	269.688	-19.747	ground
7.789	-0.304011	-0.706753	-1.757316	-19.920	6.180	-37.320	269.557	-19.721	ground
7.808	-0.352705	-0.765686	-1.575307	-20.520	5.220	-37.440	269.379	-19.582	ground
7.829	-0.182524	-0.663353	-1.029772	-20.460	6.540	-37.020	269.379	-19.582	ground
7.848	-0.445424	-0.626053	-1.003020	-20.100	6.180	-37.140	269.070	-19.224	ground
7.869	-0.658018	-0.567528	-0.681598	-20.520	5.940	-36.600	268.986	-19.108	ground
7.888	-0.664630	-0.664314	-0.570001	-19.740	6.720	-36.720	268.958	-18.952	ground
7.910	-0.625059	-0.518680	-0.253983	-19.740	6.720	-35.820	268.998	-18.857	ground
7.929	-0.389295	-0.567888	0.085185	-19.920	6.300	-36.300	269.106	-18.784	ground
7.948	-0.188639	-0.501532	0.356108	-20.880	5.580	-37.440	269.184	-18.890	ground
7.981	-0.362710	-0.225398	0.652803	-20.580	5.700	-37.140	269.184	-18.890	ground
7.990	-0.359448	0.210489	1.084615	-20.640	5.580	-36.720	269.440	-19.388	ground
8.009	0.411885	0.330946	1.710545	-20.760	5.700	-36.780	269.690	-19.349	ground
8.029	0.706766	0.181581	1.888505	-20.820	5.760	-36.600	269.841	-19.286	ground
8.048	0.420164	0.150276	0.864355	-21.060	5.700	-36.540	269.841	-19.286	ground
8.069	-0.356905	0.517493	0.756189	-20.160	6.420	-36.720	270.116	-19.531	ground
8.088	-0.032254	0.976017	1.328406	-20.100	6.300	-36.420	270.497	-19.459	ground
8.108	1.453811	1.133114	2.112002	-20.760	5.520	-36.480	270.857	-19.132	ground
8.128	2.716986	1.256256	3.019414	-20.880	5.640	-35.820	270.857	-19.132	ground
8.149	2.471606	0.979388	1.805412	-20.760	5.520	-36.300	271.563	-18.570	ground
8.174	1.693475	0.564930	-0.328357	-21.060	5.640	-36.060	271.563	-18.570	ground
8.189	0.927777	0.608909	-1.166666	-21.420	5.160	-36.360	271.856	-19.267	ground
8.209	0.332552	0.565895	-1.427085	-21.900	3.840	-35.580	272.369	-20.128	ground
8.228	0.506018	0.236500	-1.317757	-21.420	4.320	-35.640	272.666	-19.946	ground
8.248	1.074819	0.278279	-0.724190	-21.840	3.780	-36.420	273.160	-19.420	ground
8.270	1.617169	0.532001	-0.154707	-22.740	3.960	-35.760	273.483	-19.023	ground
8.288	2.168321	0.314861	0.235421	-22.080	4.140	-36.120	273.866	-18.524	ground
8.308	1.682051	0.164488	0.120998	-21.720	3.360	-35.640	273.866	-18.524	ground
8.328	0.531105	-0.176576	-0.999229	-21.720	3.720	-35.940	273.966	-18.348	ground
8.348	-0.438057	-0.258601	-1.648072	-21.360	3.720	-35.760	273.793	-18.543	ground
8.368	-1.029157	-0.000205	-1.666589	-21.360	3.660	-36.060	273.585	-18.885	ground
8.389	-1.202096	0.440707	-1.369452	-21.000	3.600	-36.060	273.478	-19.037	ground
8.409	-0.993584	0.661823	-0.923962	-21.720	3.240	-35.880	273.478	-19.037	ground
8.429	-0.670440	0.593711	-0.647196	-21.420	3.540	-36.240	273.379	-18.977	ground
8.448	-0.576595	0.561197	-0.518937	-21.180	2.760	-35.340	273.303	-18.849	ground
8.469	-0.759655	0.694016	-0.414914	-21.240	3.300	-35.760	273.224	-18.828	ground
8.488	-0.731432	0.683328	-0.095474	-21.720	3.120	-36.120	273.071	-18.853	ground
8.509	-0.638054	0.495416	0.372626	-21.180	3.900	-35.640	272.917	-18.873	ground
8.528	-0.867404	0.270759	0.280701	-21.060	3.900	-35.940	272.591	-18.989	ground
8.564	-1.163309	0.189435	0.423480	-21.540	3.720	-36.180	272.358	-19.139	ground
8.573	-1.053008	0.219282	0.887009	-21.300	4.140	-36.000	272.087	-19.399	ground
8.589	-0.431265	0.197957	1.323209	-21.600	3.540	-35.520	271.968	-19.534	ground
8.608	0.296393	0.164214	1.551658	-21.840	4.080	-35.460	271.773	-19.779	ground
8.630	0.018936	-0.166980	1.512649	-22.080	4.380	-35.220	271.773	-19.779	ground
8.648	0.025547	-0.090586	1.058008	-22.380	3.780	-35.880	271.351	-20.188	ground
8.670	0.116447	-0.008030	0.579516	-21.900	3.660	-36.480	271.351	-20.188	ground
8.688	1.225270	0.419858	1.250028	-21.660	3.960	-36.360	271.062	-20.281	ground
8.709	2.020841	0.667453	1.782117	-21.120	4.560	-34.920	270.915	-20.227	ground
8.729	1.679960	0.387736	0.646727	-21.360	4.140	-35.760	270.599	-20.398	ground
8.749	1.040787	0.225665	-0.129708	-21.000	4.200	-36.180	270.384	-20.673	ground
8.768	1.053493	0.192511	-0.389799	-21.480	3.300	-36.240	270.384	-20.673	ground
8.789	1.147770	0.108704	-0.357204	-22.080	3.240	-36.240	270.016	-21.088	ground
8.808	1.094599	0.130182	-0.394675	-21.300	4.200	-36.300	269.835	-20.909	ground
8.829	0.680448	0.312445	-0.510466	-21.720	4.560	-36.060	269.728	-20.695	ground
8.848	0.491091	0.265203	-0.659652	-21.120	4.980	-35.700	269.662	-20.443	ground
8.869	0.339332	0.073231	-0.903336	-20.760	4.260	-35.640	269.660	-20.353	ground
8.888	0.277515	-0.067600	-1.124115	-21.240	3.420	-35.280	269.655	-20.261	ground
8.909	0.358260	-0.306219	-1.379415	-21.300	4.320	-35.280	269.626	-20.211	ground
8.928	-0.096853	-0.366202	-1.803217	-21.540	4.800	-36.120	269.626	-20.211	ground
8.949	-0.347983	-0.350912	-1.781765	-21.720	4.260	-35.640	269.451	-20.145	ground
8.969	-0.362569	-0.396282	-1.652323	-22.140	3.900	-35.160	269.409	-20.007	ground
8.989	-0.208968	-0.450088	-1.382143	-22.080	4.260	-35.820	269.397	-19.838	ground
9.008	-0.079046	-0.410313	-1.064681	-22.020	4.260	-36.240	269.362	-19.575	ground
9.030	0.134503	-0.440275	-0.804338	-22.020	4.380	-35.940	269.304	-19.443	ground
9.049	-0.578107	-0.393962	-0.680031	-21.060	5.100	-35.520	269.188	-19.293	ground
9.069	-0.751654	-0.340099	-0.232535	-21.540	5.520	-35.580	269.188	-19.293	ground
9.088	-0.627040	-0.321704	0.139488	-22.020	4.620	-35.580	269.195	-19.372	ground
9.109	-0.882214	-0.455776	-0.119227	-21.900	5.340	-35.880	269.234	-19.652	ground
9.128	-1.199390	-0.333819	0.006966	-21.540	6.000	-35.640	269.340	-20.122	ground
9.164	-1.030387	-0.369133	0.578044	-22.560	4.380	-35.820	269.503	-20.282	ground
9.171	-0.402196	-0.341582	0.888300	-22.500	4.500	-35.880	269.503	-20.282	ground
9.189	0.560927	-0.168367	1.585901	-21.840	5.460	-35.820	270.157	-20.177	ground
9.208	0.898110	-0.363947	1.648850	-21.900	5.400	-35.160	270.515	-19.936	ground
9.231	1.098229	-0.258229	1.384436	-22.860	4.440	-35.880	270.676	-19.852	ground
9.248	0.882712	-0.037389	1.843805	-23.100	4.140	-35.580	270.900	-19.736	ground
9.269	1.393670	0.337731	2.332853	-22.560	5.280	-35.400	271.027	-19.564	ground
9.288	2.178644	0.920211	2.989658	-22.920	4.680	-35.040	271.152	-19.202	ground
9.309	2.607223	1.225595	3.137459	-22.620	5.100	-35.520	271.159	-19.111	ground
9.328	1.771562	0.869784	0.787669	-22.080	5.520	-35.520	271.159	-19.111	ground
9.349	0.768684	0.699296	-1.213814	-22.140	4.680	-35.400	271.045	-20.199	ground
9.368	0.336416	0.910796	-1.895892	-21.720	4.320	-35.520	271.076	-20.959	ground
9.389	0.415399	1.030815	-1.798140	-22.200	4.080	-35.280	271.180	-21.053	ground
9.408	0.538254	1.109761	-1.720494	-22.740	3.540	-35.400	271.446	-20.758	ground
9.430	0.672899	1.231222	-1.520747	-22.080	4.020	-35.160	271.678	-20.390	ground
9.449	0.675548	1.114205	-1.150004	-22.680	3.000	-35.400	272.074	-19.781	ground
9.470	0.884949	0.916412	-0.517651	-22.800	3.600	-35.700	272.327	-19.433	ground
9.489	1.001684	0.605257	-0.092652	-22.680	3.600	-35.820	272.327	-19.433	ground
9.509	0.265023	0.093634	-0.837526	-22.320	3.960	-35.580	272.664	-19.111	ground
9.529	-0.810372	0.118056	-1.249223	-21.960	4.260	-35.640	272.691	-19.208	ground
9.548	-1.315964	-0.033236	-1.299596	-22.620	3.960	-35.700	272.760	-19.258	ground
9.568	-1.323929	-0.145227	-1.104908	-22.560	4.200	-35.400	272.760	-19.258	ground
9.589	-1.149512	-0.223196	-0.813046	-22.380	3.480	-35.640	272.965	-19.247	ground
9.609	-1.234028	-0.121621	-0.696161	-22.440	3.600	-35.160	273.383	-19.238	ground
9.629	-1.170903	-0.191333	-0.726880	-22.800	3.120	-35.520	273.563	-19.235	ground
9.648	-0.802549	-0.117972	-0.390931	-23.220	2.220	-36.120	273.816	-19.166	ground
9.669	-0.150578	-0.149461	0.292217	-22.260	2.940	-36.000	273.925	-19.136	ground
9.688	-0.203566	-0.232018	0.800299	-22.560	2.460	-35.580	273.914	-19.311	ground
9.724	-0.945264	-0.244972	0.427394	-22.620	2.940	-34.920	273.827	-19.600	ground
9.735	-1.298380	0.029055	0.685538	-22.920	2.520	-35.520	273.733	-19.969	ground
9.749	-0.693034	0.179697	1.245571	-22.560	2.940	-35.400	273.788	-20.062	ground
9.769	0.572641	0.101276	1.637554	-22.020	3.420	-35.640	273.985	-20.014	ground
9.789	1.573368	0.398987	1.888085	-22.500	2.460	-36.060	274.044	-19.980	ground
9.808	0.919651	0.184634	1.814702	-22.680	2.340	-36.000	274.044	-19.980	ground
9.830	0.185937	0.058090	1.453010	-21.960	2.820	-36.180	273.927	-20.152	ground
9.849	0.518948	0.124629	1.683590	-22.320	2.400	-35.760	273.699	-20.026	ground
9.869	1.553681	0.477003	2.664397	-21.120	3.120	-36.240	273.471	-19.901	ground
9.888	2.003165	0.507426	2.638731	-20.760	3.720	-36.840	273.471	-19.901	ground
9.909	0.901247	-0.125822	0.339862	-21.360	3.180	-37.140	272.974	-20.170	ground
9.929	-0.181819	-0.756483	-1.724390	-21.120	3.060	-35.940	271.934	-21.684	ground
9.949	-0.369558	-1.180025	-2.406467	-21.780	2.100	-36.900	271.597	-22.093	ground
9.969	0.354452	-1.084735	-1.946638	-22.020	1.260	-37.140	271.597	-22.093	ground
9.989	1.070472	-0.530929	-0.999521	-22.620	0.900	-37.440	270.922	-22.309	ground
10.009	1.352560	-0.039841	-0.509885	-22.080	1.260	-36.840	270.564	-21.989	ground
10.030	1.626673	0.291737	-0.015876	-21.840	2.640	-35.880	270.363	-21.660	ground
10.048	1.764488	0.432521	0.334953	-21.840	2.700	-36.060	270.079	-21.153	ground
10.069	1.514443	0.239999	-0.215732	-23.160	2.040	-36.060	269.867	-20.946	ground
10.089	0.720027	-0.138500	-1.135311	-23.580	2.100	-35.820	269.867	-20.946	ground
10.109	0.125376	-0.327918	-1.498381	-22.800	3.300	-36.000	269.187	-21.243	ground
10.128	-0.576500	-0.488442	-1.775517	-23.220	2.700	-36.720	269.187	-21.243	ground
10.149	-0.790336	-0.583234	-1.970696	-22.920	2.880	-36.180	268.444	-21.838	ground
10.169	-0.875007	-0.623316	-1.671047	-22.200	3.300	-36.420	268.037	-21.886	ground
10.190	-1.098715	-0.535796	-1.389917	-21.720	2.700	-37.200	268.037	-21.886	ground
10.208	-1.231175	-0.480448	-1.061813	-22.200	2.460	-37.440	267.799	-21.876	ground
10.229	-0.941284	-0.413199	-0.697750	-22.320	2.220	-36.960	267.540	-21.724	ground
10.248	-0.609181	-0.307632	-0.339311	-22.140	2.400	-37.200	267.584	-21.688	ground
10.269	-0.351419	-0.417667	-0.008762	-22.800	1.920	-36.900	267.639	-21.767	ground
10.288	-0.673269	-0.426570	-0.342143	-22.860	1.800	-37.080	267.639	-21.767	ground
10.309	-0.734743	-0.391620	-0.005302	-22.980	2.100	-38.160	267.824	-22.029	ground
10.329	-0.291618	-0.364077	0.565948	-22.440	2.340	-37.440	268.082	-22.035	ground
10.363	0.302059	-0.375950	1.020864	-22.200	2.040	-37.560	268.278	-22.024	ground
10.376	0.235538	-0.227947	1.026561	-22.440	2.400	-37.680	268.503	-21.965	ground
10.390	0.105294	0.080100	1.145569	-22.680	2.280	-38.160	268.630	-21.823	ground
10.408	0.549794	0.458508	1.750407	-22.440	2.580	-37.560	268.853	-21.344	ground
10.429	1.723417	1.128326	2.331417	-23.700	1.860	-36.360	269.008	-20.936	ground
10.448	2.253792	1.442448	2.793470	-23.700	2.400	-37.080	269.008	-20.936	ground
10.469	2.162284	1.657291	2.562538	-23.280	3.840	-37.260	269.336	-20.344	ground
10.488	1.481457	1.382320	1.007643	-24.540	3.060	-37.020	269.454	-20.323	ground
10.509	1.067849	1.031927	-0.351935	-24.780	2.100	-36.780	269.576	-20.334	ground
10.529	0.978152	1.000391	-0.696134	-24.420	2.640	-37.200	269.841	-20.327	ground
10.549	0.898897	1.033427	-0.935854	-24.300	3.000	-37.920	269.841	-20.327	ground
10.568	0.770358	0.972750	-0.952319	-24.120	3.060	-37.920	270.454	-19.872	ground
10.589	0.850389	1.007489	-0.618032	-24.120	3.060	-37.140	270.748	-19.463	ground
10.608	0.953175	0.787715	-0.442769	-24.300	2.520	-36.720	270.748	-19.463	ground
10.629	0.805868	0.334772	-0.782388	-23.220	4.560	-37.440	271.534	-18.423	ground
10.649	0.584084	-0.121453	-1.082574	-22.920	4.740	-37.440	271.924	-18.152	ground
10.669	0.164918	-0.406164	-1.476907	-24.000	3.120	-36.780	272.103	-18.114	ground
10.688	-0.281784	-0.468645	-1.708021	-23.820	3.300	-37.320	272.103	-18.114	ground
10.709	-0.756133	-0.358999	-1.779837	-23.220	4.380	-37.620	272.300	-18.097	ground
10.733	-1.038386	-0.165900	-1.434083	-23.820	4.260	-37.860	272.382	-18.029	ground
10.750	-1.022517	-0.034162	-1.055956	-23.160	4.200	-37.620	272.461	-17.967	ground
10.768	-0.930085	0.154218	-0.898379	-23.700	3.540	-37.140	272.461	-17.967	ground
10.789	-0.678315	0.305831	-0.551976	-23.760	4.320	-37.920	272.600	-17.792	ground
10.809	-0.413481	0.408807	0.016839	-23.580	4.440	-37.980	272.802	-17.391	ground
10.828	-0.662088	0.151947	0.334826	-23.760	4.380	-37.560	272.793	-17.349	ground
10.848	-1.306691	-0.118213	-0.114029	-23.520	4.260	-37.260	272.649	-17.450	ground
10.881	-1.659899	-0.004326	0.627744	-22.920	4.920	-37.980	272.513	-17.572	ground
10.893	-1.280436	0.112651	1.464219	-23.100	4.500	-36.900	272.345	-18.115	ground
10.909	-0.746658	0.246024	1.388781	-22.860	4.860	-36.900	272.305	-18.356	ground
10.928	-0.192477	0.299272	1.456762	-23.520	4.680	-37.560	272.330	-18.341	ground
10.949	0.022930	0.170423	1.884524	-22.740	5.100	-37.440	272.407	-18.160	ground
10.968	0.827827	0.310856	2.174038	-22.440	5.460	-36.900	272.450	-17.824	ground
10.989	1.310637	0.580389	2.761685	-23.400	5.040	-37.140	272.444	-17.577	ground
11.008	1.875637	0.741912	3.207459	-23.640	4.920	-37.980	272.371	-17.259	ground
11.028	2.302114	0.314443	2.536887	-22.920	5.160	-37.800	272.247	-17.261	ground
11.049	1.364923	-0.134261	0.545489	-22.680	5.700	-37.200	271.849	-17.827	ground
11.069	0.350275	-0.380025	-0.859109	-22.740	5.460	-37.260	271.539	-18.494	ground
11.088	-0.114166	-0.534062	-1.734140	-22.920	5.340	-37.320	271.539	-18.494	ground
11.113	-0.102459	-0.183842	-1.596726	-23.280	5.100	-37.620	271.057	-20.047	ground
11.130	0.792766	0.160839	-0.868231	-23.340	4.320	-37.380	271.041	-20.184	ground
11.149	1.385390	0.132214	-0.805647	-23.520	4.200	-37.140	271.091	-19.958	ground
11.169	1.459791	0.158557	-0.899634	-24.000	3.300	-36.480	271.184	-19.501	ground
11.190	1.631789	0.055737	-1.019163	-23.040	4.740	-37.140	271.184	-19.501	ground
11.209	1.399778	-0.279002	-1.476678	-23.040	4.380	-37.080	271.175	-19.080	ground
11.228	0.755223	-0.410279	-1.701941	-22.920	4.620	-37.320	270.992	-18.995	ground
11.248	0.069797	-0.429876	-1.784775	-22.260	5.280	-37.080	270.992	-18.995	ground
