time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
5.894	-0.896391	-0.454296	1.948104	-19.740	-2.340	-34.620	285.436	-22.732	ground
5.906	-0.770156	-0.297931	1.754416	-19.500	-1.500	-35.640	285.055	-22.544	ground
5.927	-0.447167	-0.108622	1.757846	-19.560	-1.020	-35.280	284.335	-22.554	ground
5.948	-0.397899	0.019943	1.408828	-19.740	-1.140	-35.520	283.785	-22.775	ground
5.968	0.292411	0.874036	1.197614	-20.400	-1.140	-35.760	283.785	-22.775	ground
5.987	0.741515	1.113343	1.537022	-20.400	-0.840	-36.180	282.482	-23.398	ground
6.007	0.681185	0.712581	2.167729	-21.480	-1.680	-36.120	282.098	-23.235	ground
6.027	-0.401930	-0.350458	2.815457	-21.420	-1.260	-36.120	282.125	-22.813	ground
6.047	-2.176636	-1.639615	3.921863	-22.200	-0.900	-35.460	282.125	-22.813	ground
6.066	-2.897000	-1.749469	3.091495	-23.280	-1.860	-35.460	282.477	-21.678	ground
6.087	-1.800910	-0.745571	0.464730	-22.980	-1.380	-36.360	282.337	-21.836	ground
6.108	-1.033304	-0.204402	-1.190463	-22.620	-0.960	-36.300	282.189	-22.137	ground
6.127	-0.786800	-0.278525	-1.364743	-21.900	-1.080	-36.840	282.009	-22.536	ground
6.147	-0.557960	-0.260960	-1.467226	-22.320	-2.280	-37.560	281.937	-22.638	ground
6.167	-0.134196	-0.271178	-1.618639	-22.380	-1.860	-37.740	281.875	-22.561	ground
6.187	0.257882	-0.490923	-1.235926	-22.320	-1.860	-37.680	281.875	-22.561	ground
6.207	0.069765	-0.779997	-0.730473	-22.560	-2.580	-38.340	282.069	-22.268	ground
6.226	-0.371544	-0.692720	-0.934426	-22.380	-2.340	-38.460	282.069	-22.268	ground
6.248	-0.473614	-0.110836	-1.616966	-22.260	-2.940	-39.000	282.414	-22.594	ground
6.267	-0.133694	0.546269	-2.359496	-22.860	-3.480	-38.940	282.456	-22.876	ground
6.287	0.387057	0.870828	-2.467973	-22.200	-4.020	-38.280	282.400	-23.269	ground
6.306	0.798243	1.021032	-2.116282	-21.360	-3.600	-38.940	282.400	-23.269	ground
6.327	0.960548	1.127332	-1.712393	-20.880	-4.080	-39.780	282.267	-23.678	ground
6.346	1.093289	0.903430	-1.061659	-21.000	-4.260	-39.000	282.246	-23.709	ground
6.366	1.033392	0.712770	-0.457107	-21.600	-4.500	-39.000	282.295	-23.599	ground
6.387	0.492412	0.651446	-0.061523	-20.880	-3.540	-39.720	282.342	-23.442	ground
6.406	-0.038641	0.410739	0.623187	-21.300	-4.260	-40.860	282.246	-23.292	ground
6.429	0.115402	0.565597	0.892163	-20.880	-4.740	-40.200	282.014	-23.376	ground
6.466	0.504991	0.847502	0.804791	-21.900	-5.100	-40.740	282.014	-23.376	ground
6.469	0.741846	1.044086	0.778405	-21.480	-4.680	-40.260	281.179	-24.082	ground
6.485	0.181873	1.061069	0.742072	-21.420	-3.720	-40.260	280.735	-24.535	ground
6.506	-0.618207	0.427496	1.283036	-21.300	-4.200	-40.320	280.423	-24.730	ground
6.527	-0.892169	0.192781	1.898515	-20.580	-4.620	-40.020	280.423	-24.730	ground
6.545	-0.828249	0.735153	1.278970	-19.980	-4.200	-40.560	279.815	-24.918	ground
6.566	0.008521	1.041838	1.073165	-21.240	-4.980	-40.800	278.446	-25.156	ground
6.587	-0.253186	-0.233800	2.765732	-21.060	-4.620	-40.980	277.930	-25.024	ground
6.607	-1.550744	-1.475698	3.791252	-20.400	-3.540	-40.740	277.319	-24.843	ground
6.625	-1.922108	-0.697511	1.777148	-20.700	-3.780	-40.320	277.319	-24.843	ground
6.646	-1.075122	0.814136	-0.695607	-19.560	-2.700	-40.740	276.187	-25.319	ground
6.666	-0.879212	1.468710	-1.670556	-20.040	-3.360	-40.740	275.788	-25.482	ground
6.686	-1.186882	1.146215	-1.506937	-20.460	-3.960	-41.400	275.421	-25.398	ground
6.705	-1.383325	0.325850	-0.855618	-20.280	-3.540	-40.680	275.248	-25.125	ground
6.726	-1.307044	-0.283010	-0.478404	-19.440	-2.580	-40.440	275.014	-24.505	ground
6.745	-1.292641	-0.748680	-0.340139	-19.560	-2.520	-40.560	274.888	-24.046	ground
6.766	-1.574537	-0.911299	-0.634705	-19.560	-1.860	-40.980	274.680	-23.469	ground
6.786	-1.705412	-0.749549	-1.114905	-19.200	-1.560	-40.920	274.424	-23.231	ground
6.806	-1.510119	-0.225876	-1.687740	-19.260	-1.320	-40.980	273.719	-23.194	ground
6.826	-0.829026	0.625377	-2.379538	-19.080	-1.440	-40.860	273.719	-23.194	ground
6.845	-0.025755	1.272669	-2.650543	-19.020	-0.720	-41.940	271.958	-23.786	ground
6.865	0.493874	1.525363	-2.167455	-18.420	0.120	-41.280	271.958	-23.786	ground
6.886	0.426583	1.455804	-1.354279	-18.540	-0.360	-40.560	270.377	-24.100	ground
6.905	0.329087	1.312028	-0.654667	-18.480	-0.060	-41.220	269.863	-23.984	ground
6.926	0.473549	1.059675	0.141035	-18.480	0.000	-40.980	269.247	-23.736	ground
6.945	0.424802	0.855908	0.788582	-17.640	1.320	-40.260	269.030	-23.727	ground
6.966	-0.231128	0.733633	0.740898	-18.480	0.600	-40.800	268.998	-24.056	ground
6.998	-0.727413	0.815499	0.391813	-18.180	0.660	-41.100	269.043	-24.377	ground
7.014	-0.470711	0.892147	0.128912	-17.340	1.860	-41.160	269.043	-24.377	ground
7.026	-0.241539	0.182844	0.821199	-17.580	1.380	-40.380	269.185	-25.107	ground
7.045	-0.624116	-0.465910	1.320818	-17.940	-0.180	-39.600	269.185	-25.107	ground
7.066	-0.871376	-0.030666	0.975243	-18.060	-0.300	-39.660	269.424	-25.375	ground
7.086	-0.739199	0.128623	0.729912	-17.700	0.060	-40.080	269.615	-25.481	ground
7.104	-0.357273	-0.509215	1.213846	-17.400	0.240	-40.020	269.824	-25.517	ground
7.126	-0.786477	-1.983371	2.256882	-18.780	-0.660	-39.180	270.292	-25.010	ground
7.145	-1.539608	-3.188901	2.753668	-18.780	-0.720	-38.760	270.292	-25.010	ground
7.165	-1.535657	-2.815494	1.666776	-17.940	0.600	-38.880	270.469	-24.704	ground
7.185	-0.537855	-2.029404	-0.073826	-17.880	0.780	-38.460	270.342	-24.449	ground
7.205	0.137967	-1.627487	-0.321024	-18.000	0.600	-38.580	270.118	-24.529	ground
7.225	0.475635	-1.532904	0.042714	-17.700	1.200	-39.360	270.055	-24.552	ground
7.245	0.289732	-1.472253	0.330115	-17.820	0.900	-38.100	270.077	-24.426	ground
7.265	0.299983	-1.151303	0.175596	-18.180	0.600	-38.100	270.077	-24.426	ground
7.284	0.550543	-0.565524	-0.482506	-18.660	1.320	-36.960	270.247	-24.089	ground
7.304	0.298804	0.139126	-1.561071	-18.360	1.200	-37.320	270.247	-24.089	ground
7.325	0.201248	0.746593	-2.217421	-17.760	1.740	-37.740	270.688	-24.297	ground
7.344	0.047607	0.750800	-2.172116	-17.760	1.140	-37.200	270.688	-24.297	ground
7.365	-0.201384	0.575083	-1.764041	-17.280	1.140	-37.140	271.188	-24.832	ground
7.385	-0.177231	0.834002	-1.893059	-16.740	0.540	-37.260	271.317	-25.071	ground
7.405	0.080637	1.146576	-2.094705	-17.460	0.240	-37.140	271.446	-25.406	ground
7.424	0.141438	0.941031	-1.620497	-16.440	1.020	-36.720	271.446	-25.406	ground
7.445	0.055870	0.460500	-0.839543	-16.440	0.720	-36.900	271.503	-25.579	ground
7.464	-0.109656	0.376769	-0.393060	-15.900	1.140	-36.900	271.503	-25.579	ground
7.485	-0.028326	0.528013	-0.023698	-15.720	1.920	-37.260	271.102	-25.589	ground
7.504	0.075129	0.671538	0.082097	-16.020	1.380	-37.560	271.102	-25.589	ground
7.525	0.120771	0.992097	0.017578	-16.620	0.660	-36.600	270.330	-26.108	ground
7.545	0.417753	1.386104	-0.090432	-16.620	0.360	-36.240	270.330	-26.108	ground
7.579	0.424312	1.011761	0.343438	-16.260	0.900	-36.420	269.980	-26.384	ground
7.589	-0.162766	-0.041226	1.308553	-15.840	1.140	-37.020	269.553	-26.579	ground
7.604	-1.019462	-0.255386	1.578708	-16.500	0.960	-36.240	269.037	-26.149	ground
7.625	-0.572945	0.102431	1.569967	-16.200	1.680	-35.820	268.656	-25.813	ground
7.644	0.285202	-0.534560	2.942189	-15.720	2.460	-36.000	268.005	-25.054	ground
7.664	-0.343219	-2.503047	4.761185	-15.180	2.940	-35.520	268.005	-25.054	ground
7.685	-1.355996	-2.661447	4.744842	-14.940	4.560	-35.580	267.205	-24.397	ground
7.704	-0.799756	-0.799711	1.770725	-14.700	5.460	-35.400	267.205	-24.397	ground
7.725	-0.341490	0.366693	-0.237531	-15.180	4.440	-35.340	266.809	-24.793	ground
7.744	-0.706565	0.261459	-0.682258	-15.000	4.260	-35.400	266.348	-25.564	ground
7.764	-1.156752	-0.494695	-0.541155	-14.640	4.260	-35.160	266.164	-25.919	ground
7.785	-1.131231	-0.813485	-0.836113	-14.880	4.440	-35.700	266.164	-25.919	ground
7.804	-1.032279	-0.862705	-1.360214	-15.060	3.720	-35.460	266.180	-25.328	ground
7.824	-1.204360	-1.029740	-1.551939	-14.520	3.960	-34.740	266.165	-25.047	ground
7.844	-1.224898	-1.199811	-1.369531	-13.560	4.620	-34.920	265.964	-24.836	ground
7.865	-0.976424	-0.882937	-1.594004	-14.100	4.500	-35.100	265.661	-24.995	ground
7.884	-0.338063	0.010045	-2.105739	-14.760	3.960	-35.880	265.661	-24.995	ground
7.903	0.357142	0.854097	-2.629412	-13.860	3.960	-36.480	264.600	-26.101	ground
7.924	0.310914	1.359085	-2.983514	-14.460	4.020	-36.480	264.121	-26.654	ground
7.944	0.017122	1.421880	-2.571639	-13.800	4.380	-36.480	264.121	-26.654	ground
7.964	0.052487	1.033123	-1.723100	-13.800	4.140	-35.760	263.877	-26.774	ground
7.984	-0.130821	0.496527	-0.993731	-14.280	4.200	-35.220	263.422	-26.214	ground
8.004	-0.337688	0.101642	-0.600070	-13.500	4.800	-35.580	263.309	-25.729	ground
8.024	-0.505173	-0.148254	0.134108	-12.360	6.480	-35.580	263.265	-25.527	ground
8.043	-0.690027	0.106092	0.068093	-12.600	6.300	-36.000	263.265	-25.527	ground
8.062	-0.547636	0.375628	-0.124574	-12.960	5.400	-35.280	263.212	-25.518	ground
8.082	-0.433934	0.142964	0.335287	-12.780	5.460	-34.680	263.198	-25.906	ground
8.118	-0.120104	-0.275495	1.352606	-12.660	5.820	-34.500	263.198	-25.906	ground
8.128	-0.201696	-0.707336	2.019443	-13.080	5.880	-35.340	263.261	-26.004	ground
8.142	-0.317172	-0.600980	1.970033	-13.680	6.240	-35.520	263.457	-26.001	ground
8.163	0.217711	-0.353629	1.279538	-13.020	6.600	-35.160	263.887	-25.699	ground
8.184	0.310022	-1.406153	1.909605	-13.080	6.840	-35.280	263.887	-25.699	ground
8.204	-0.370047	-3.057763	3.571800	-13.500	5.940	-35.220	264.746	-24.340	ground
8.222	-0.813390	-3.247703	3.254066	-13.920	5.580	-35.100	265.007	-23.810	ground
8.244	-0.036155	-2.147194	1.309848	-14.280	5.760	-34.440	265.177	-23.518	ground
8.264	0.578430	-1.373254	0.122641	-13.920	5.340	-34.800	265.177	-23.518	ground
8.284	0.572228	-1.459235	0.207987	-13.440	6.240	-36.120	265.269	-23.599	ground
8.303	0.520558	-1.316849	0.106862	-13.200	7.140	-35.040	265.676	-23.819	ground
8.323	0.581952	-0.912880	-0.407200	-12.660	7.080	-34.800	265.979	-23.713	ground
8.343	0.652566	-0.615298	-0.931462	-13.260	6.420	-35.100	266.218	-23.602	ground
8.364	0.513415	-0.465386	-1.075985	-12.840	6.780	-35.760	266.657	-23.500	ground
8.384	0.032459	-0.378508	-1.099777	-12.600	6.900	-35.760	266.992	-23.564	ground
8.403	-0.266084	0.012949	-1.605229	-13.380	6.720	-35.040	267.424	-23.810	ground
8.423	0.004653	0.617450	-2.116419	-12.900	7.200	-35.460	267.642	-24.041	ground
8.443	0.376611	1.157827	-2.328954	-12.780	6.180	-35.820	267.949	-24.436	ground
8.462	0.340153	1.284633	-2.090692	-12.780	5.520	-36.000	267.949	-24.436	ground
8.483	0.371154	1.023266	-1.558898	-12.900	4.980	-35.460	268.459	-24.956	ground
8.502	0.539190	0.775415	-1.155909	-12.840	4.440	-35.400	268.612	-25.009	ground
8.523	0.414386	0.514310	-0.653038	-13.380	4.560	-36.600	268.612	-25.009	ground
8.542	0.119220	0.068455	0.053153	-12.780	4.980	-35.520	268.840	-24.796	ground
8.562	-0.037697	0.058874	0.599948	-12.900	5.280	-35.880	268.759	-24.899	ground
8.583	0.098792	0.516342	0.446527	-13.560	4.500	-36.060	268.579	-25.172	ground
8.622	0.550031	0.907423	0.386087	-13.080	4.560	-35.520	268.193	-25.683	ground
8.624	0.668411	0.718915	0.787153	-13.080	5.220	-36.000	267.953	-26.008	ground
8.643	0.646108	0.295612	1.055881	-12.420	5.760	-36.540	267.684	-26.378	ground
8.663	0.038469	-0.427695	1.325529	-12.060	5.640	-36.120	267.684	-26.378	ground
8.682	-0.175992	-0.494619	0.838704	-13.080	4.500	-35.700	267.562	-26.474	ground
8.702	0.682784	0.146766	0.600885	-13.560	4.020	-36.060	267.324	-26.560	ground
8.722	0.536876	-0.956187	1.421867	-12.480	4.860	-36.000	267.193	-26.634	ground
8.743	-0.324933	-2.604604	3.314964	-12.960	5.220	-35.040	267.079	-26.063	ground
8.763	-0.573027	-2.771126	3.519761	-13.740	4.980	-36.060	267.079	-26.063	ground
8.781	-0.214311	-1.144473	1.332271	-13.380	5.520	-36.300	266.849	-25.956	ground
8.802	-0.112820	-0.042571	-0.262962	-13.320	5.520	-36.420	266.836	-26.608	ground
8.823	-0.359521	-0.047236	-0.697867	-13.260	5.400	-36.480	266.836	-26.608	ground
8.843	-0.473629	-0.666944	-0.415883	-13.200	5.520	-35.880	267.064	-26.708	ground
8.861	-0.572312	-1.028749	-0.597043	-13.920	4.920	-36.120	267.064	-26.708	ground
8.882	-0.685552	-1.173496	-0.817199	-13.560	4.860	-35.580	267.318	-25.733	ground
8.902	-0.953798	-1.237168	-1.054375	-13.620	5.280	-36.120	267.318	-25.733	ground
8.922	-1.085891	-1.016401	-1.278301	-13.740	5.820	-36.480	267.377	-25.420	ground
8.942	-0.769205	-0.376439	-1.795085	-13.620	5.820	-36.480	267.301	-25.169	ground
8.962	-0.322711	0.122602	-1.932380	-13.320	5.160	-35.340	266.687	-25.226	ground
8.982	-0.194180	0.464653	-1.988488	-13.260	5.520	-36.180	266.687	-25.226	ground
9.002	0.124591	0.611885	-1.836389	-13.620	5.760	-36.420	265.881	-25.416	ground
9.022	0.236810	0.672501	-1.686653	-12.660	6.540	-36.180	265.588	-25.528	ground
9.042	0.441411	0.755040	-1.339689	-14.280	6.600	-36.420	265.229	-25.640	ground
9.063	0.467863	0.781273	-0.744663	-13.860	6.840	-36.000	265.083	-25.635	ground
9.081	0.273067	0.800236	-0.715540	-13.320	7.260	-36.660	265.055	-25.481	ground
9.102	-0.294587	0.530784	-0.382434	-14.100	6.660	-36.960	265.135	-25.281	ground
9.122	-0.531773	0.321483	-0.074955	-14.700	5.880	-37.020	265.296	-25.006	ground
9.142	-0.445952	0.066687	0.479061	-14.220	6.060	-36.960	265.430	-24.888	ground
9.173	-0.403006	-0.386771	1.184484	-13.860	6.780	-36.840	265.738	-24.802	ground
9.181	-0.538774	-0.869081	1.749968	-14.520	6.720	-36.300	265.738	-24.802	ground
9.202	-0.779614	-1.119025	2.324071	-14.400	6.300	-35.520	266.428	-24.834	ground
9.222	-0.499424	-0.765121	1.947753	-14.880	6.180	-35.640	266.688	-24.875	ground
9.241	-0.098453	-0.248979	1.568909	-14.880	6.060	-36.540	267.107	-24.859	ground
9.261	-0.198750	-0.658116	0.994638	-14.940	5.940	-36.360	267.482	-24.694	ground
9.281	-0.597054	-2.102959	1.814830	-15.240	6.240	-36.420	267.482	-24.694	ground
9.302	-1.267000	-3.415666	2.745418	-15.900	5.700	-36.540	268.036	-24.097	ground
9.322	-1.125982	-2.570837	1.382079	-15.960	6.540	-36.840	268.345	-23.564	ground
9.341	-0.147996	-1.097406	-0.760380	-15.720	6.360	-36.960	268.203	-23.857	ground
9.362	0.890786	-0.466386	-1.448093	-14.340	7.500	-36.960	267.993	-24.401	ground
9.382	1.188258	-0.642170	-1.065537	-14.400	7.080	-36.240	267.960	-24.538	ground
9.402	0.937017	-0.803288	-0.740310	-15.120	6.240	-36.300	267.960	-24.538	ground
9.421	0.921717	-0.659631	-0.868909	-15.420	5.700	-36.300	268.157	-24.147	ground
9.441	0.832238	-0.422822	-1.015834	-15.420	5.820	-36.600	268.478	-23.933	ground
9.462	0.317389	-0.312681	-1.103956	-15.540	5.520	-36.300	268.775	-23.888	ground
9.482	0.052990	-0.001270	-1.431808	-15.720	5.340	-36.180	269.210	-23.908	ground
9.501	0.052060	0.446616	-1.716349	-15.300	5.820	-36.600	269.451	-23.958	ground
9.522	0.304672	0.664670	-1.701308	-14.880	6.300	-36.720	269.738	-24.042	ground
9.541	0.464363	0.799810	-1.482356	-14.760	6.480	-36.600	269.738	-24.042	ground
9.561	0.558721	0.806412	-1.169871	-15.480	4.920	-36.120	270.146	-24.147	ground
9.581	0.552561	0.827584	-0.811818	-15.240	5.220	-36.780	270.146	-24.147	ground
9.600	0.690945	0.914006	-0.407637	-15.000	5.340	-36.600	270.401	-24.047	ground
9.622	0.455917	0.505298	0.507550	-14.580	5.640	-36.240	270.401	-24.047	ground
9.641	0.314052	-0.132568	1.608134	-14.940	5.400	-36.780	270.431	-24.014	ground
9.675	0.570375	-0.283640	2.083785	-15.000	5.400	-36.420	270.004	-24.396	ground
9.681	0.924373	0.199726	1.473151	-15.540	4.980	-35.820	269.531	-25.123	ground
9.701	1.184902	0.649629	0.772001	-15.780	4.440	-36.300	269.531	-25.123	ground
9.722	1.328424	0.749737	0.522092	-15.000	4.980	-36.060	268.895	-26.569	ground
9.741	1.051140	0.165368	0.737362	-14.700	5.580	-35.880	268.794	-26.899	ground
9.762	-0.122183	-0.744413	1.289606	-15.300	4.440	-35.460	268.794	-26.899	ground
9.782	-0.575537	-0.486586	0.945211	-15.480	4.020	-35.280	268.772	-27.037	ground
9.801	-0.109860	0.393812	0.126636	-15.840	3.540	-35.880	268.587	-27.209	ground
9.821	0.069183	0.189759	0.287251	-15.180	4.200	-35.940	268.481	-27.295	ground
9.841	-0.494937	-1.058462	1.439477	-14.580	5.400	-35.280	268.346	-27.161	ground
9.861	-1.199688	-1.951722	2.056377	-14.820	5.460	-35.340	268.171	-27.037	ground
9.881	-0.919382	-1.208534	0.865752	-14.820	4.800	-35.940	268.171	-27.037	ground
9.901	-0.405998	-0.233715	-0.452758	-14.580	5.280	-36.540	267.710	-27.246	ground
9.922	-0.270227	0.038829	-0.800563	-14.760	4.740	-35.940	267.364	-27.633	ground
9.940	-0.309242	-0.136437	-0.802184	-15.360	4.140	-35.340	266.951	-28.153	ground
9.961	-0.342465	-0.285694	-0.689225	-15.240	4.320	-35.460	266.590	-28.046	ground
9.980	-0.414352	-0.299791	-0.872603	-15.660	4.080	-34.860	266.535	-27.727	ground
10.001	-0.551837	-0.423045	-0.943148	-14.940	4.680	-35.100	266.548	-27.148	ground
10.021	-0.929221	-0.652089	-0.982642	-15.420	4.260	-35.580	266.548	-27.148	ground
10.041	-1.020261	-0.620531	-1.097706	-15.000	4.740	-34.380	266.561	-26.337	ground
10.060	-1.114923	-0.386055	-1.346810	-15.360	5.340	-33.300	266.443	-26.143	ground
10.080	-0.808624	-0.047060	-1.626837	-16.200	4.860	-34.200	266.083	-26.031	ground
10.101	-0.407506	0.349930	-1.580179	-15.480	5.520	-34.440	265.767	-26.047	ground
10.120	-0.412776	0.230041	-1.437294	-15.000	5.820	-35.100	265.284	-26.169	ground
10.140	-0.514780	0.212375	-1.118660	-15.240	5.340	-34.380	265.284	-26.169	ground
10.160	0.015783	0.614016	-0.981005	-14.820	5.280	-34.140	264.364	-26.802	ground
10.180	0.316231	0.834885	-0.910720	-14.760	4.860	-34.560	264.364	-26.802	ground
10.200	0.300418	1.029732	-0.836657	-14.040	4.680	-34.440	263.651	-27.419	ground
10.220	0.494554	1.168502	-0.584211	-14.160	4.620	-33.660	263.505	-27.497	ground
10.240	0.233776	0.982016	-0.283091	-13.920	5.340	-34.080	263.513	-27.532	ground
10.260	0.029992	0.737586	-0.052514	-14.100	5.700	-34.020	263.628	-27.575	ground
10.280	0.318289	0.224686	0.894714	-14.040	4.980	-34.440	263.628	-27.575	ground
10.308	0.065322	-0.308196	1.774064	-14.340	5.100	-34.440	264.183	-27.562	ground
10.323	-0.588114	-0.600025	2.189690	-15.660	4.140	-34.020	264.590	-27.405	ground
10.340	-0.551774	-0.237063	1.790926	-15.540	3.660	-33.840	264.590	-27.405	ground
10.360	-0.087482	0.150366	1.517271	-15.480	3.900	-33.060	264.783	-27.379	ground
10.380	0.168609	-0.021001	0.733674	-14.580	4.440	-32.760	265.207	-27.547	ground
10.400	0.042682	-0.631366	1.100932	-15.240	3.960	-33.060	265.550	-27.321	ground
10.421	-0.293219	-1.845501	2.446879	-15.480	4.080	-32.880	265.550	-27.321	ground
10.440	-0.150200	-1.722312	2.148297	-15.840	4.200	-32.760	265.748	-27.011	ground
10.459	0.336204	-0.903774	0.316900	-15.780	4.320	-32.280	265.954	-26.764	ground
10.481	0.393699	-0.859598	-0.678990	-15.600	4.680	-32.460	266.467	-26.871	ground
10.500	0.311189	-1.065357	-0.962593	-15.840	4.380	-32.820	266.774	-26.717	ground
10.520	0.084033	-1.418843	-0.636645	-15.780	4.500	-31.440	266.774	-26.717	ground
10.539	0.074284	-1.058431	-0.606357	-16.200	4.200	-31.200	267.250	-26.147	ground
10.560	0.246918	-0.447267	-1.039206	-15.660	4.620	-32.160	267.962	-25.094	ground
10.581	0.043806	0.023953	-1.200099	-16.320	3.900	-32.460	268.289	-24.782	ground
10.600	-0.322535	0.012699	-1.070751	-15.960	4.560	-31.860	268.807	-24.485	ground
10.620	-0.813951	-0.096887	-0.826426	-16.140	4.140	-31.980	268.807	-24.485	ground
10.640	-0.685045	0.344660	-1.160884	-16.200	3.720	-32.160	269.411	-24.622	ground
10.659	-0.010921	0.933793	-1.285749	-15.840	4.020	-31.860	269.411	-24.622	ground
10.680	0.225612	1.207621	-1.232135	-16.620	3.300	-31.260	269.725	-25.054	ground
10.699	0.457999	1.250166	-1.138850	-16.560	2.760	-31.380	269.725	-25.054	ground
10.721	0.623691	0.999723	-0.710598	-15.540	3.840	-31.620	270.128	-25.004	ground
10.740	0.511182	0.594549	-0.268565	-16.200	3.600	-31.560	270.295	-24.837	ground
10.759	0.348446	0.254589	0.307861	-16.020	3.600	-32.220	270.295	-24.837	ground
10.779	0.279986	0.252690	0.853253	-15.720	3.120	-32.160	270.512	-24.524	ground
10.813	0.295109	0.600673	0.834414	-16.080	3.240	-31.980	270.482	-24.713	ground
10.825	0.324937	1.226903	0.285296	-15.960	3.240	-31.620	270.482	-24.713	ground
10.840	0.578111	1.291763	0.462301	-16.140	3.540	-32.280	270.244	-25.446	ground
10.858	0.723415	0.713338	0.714423	-15.600	3.840	-31.620	270.188	-25.730	ground
10.880	0.164602	0.101996	1.391169	-15.420	3.780	-31.500	270.188	-25.730	ground
10.899	-0.614883	-0.693631	1.611913	-15.600	3.360	-31.620	270.224	-25.869	ground
10.921	-0.427250	-0.113083	1.276860	-15.780	3.360	-31.080	270.002	-25.897	ground
10.939	0.293144	0.094959	1.362718	-16.140	2.700	-31.320	270.002	-25.897	ground
10.959	0.066396	-1.091219	2.638459	-16.320	2.040	-31.620	269.698	-25.971	ground
10.980	-1.429304	-2.130791	3.259648	-16.560	1.920	-32.700	269.698	-25.971	ground
10.999	-2.110445	-1.624262	1.880690	-16.020	3.300	-31.920	269.695	-25.927	ground
11.019	-1.386092	-0.188057	0.075607	-16.080	2.700	-31.560	269.456	-26.206	ground
11.039	-0.912800	1.024747	-1.418523	-16.200	2.100	-31.800	268.681	-27.604	ground
11.059	-1.057713	1.071483	-1.875438	-15.960	2.880	-32.220	268.681	-27.604	ground
11.079	-0.899614	0.285444	-1.364080	-16.260	1.800	-32.700	268.241	-28.154	ground
11.099	-0.886397	-0.555210	-0.955237	-16.140	1.740	-32.220	268.094	-27.983	ground
11.119	-0.840575	-0.630511	-1.178437	-17.100	1.920	-32.280	267.876	-27.459	ground
11.139	-0.956721	-0.765619	-1.447405	-17.460	2.100	-32.520	267.703	-27.020	ground
11.158	-0.983735	-0.862755	-1.307616	-16.260	3.540	-33.060	267.330	-26.466	ground
11.179	-0.930760	-0.752612	-1.270548	-15.780	3.960	-32.820	266.981	-26.300	ground
11.199	-0.602547	-0.332718	-1.320429	-16.020	3.780	-32.940	266.280	-26.371	ground
11.219	-0.129399	0.404966	-1.518595	-15.840	4.080	-33.000	266.280	-26.371	ground
