time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
45.484	0.159494	0.012327	-3.087406	0.127551	-0.009044	-0.198206	0.971784	247.720	0	ground
45.503	0.019043	0.271004	-2.552069	0.124059	-0.010571	-0.217026	0.968193	245.504	0	ground
45.522	-0.192583	0.177290	-1.676704	0.119485	-0.014096	-0.236509	0.964152	243.172	0	ground
45.542	-0.563553	-0.028196	-0.768004	0.113676	-0.018058	-0.256514	0.959663	240.761	0	ground
45.560	-0.932778	0.170990	0.081121	0.106413	-0.020630	-0.276053	0.955011	238.410	0	ground
45.580	-1.206326	0.677319	1.100742	0.098280	-0.020364	-0.294057	0.950503	236.263	0	ground
45.599	-1.595599	1.583315	1.745492	0.083382	-0.012254	-0.323290	0.942540	232.818	95	ground
45.620	-1.590850	2.198543	2.160334	0.078362	-0.006619	-0.333868	0.939334	231.576	0	ground
45.638	-1.118051	2.181404	2.325400	0.075462	-0.000431	-0.342669	0.936421	230.544	0	ground
45.658	-0.743033	2.081070	2.421279	0.075462	-0.000431	-0.342669	0.936421	230.544	0	ground
45.676	-0.678425	2.006795	2.762435	0.073568	0.010348	-0.359761	0.930082	228.511	0	ground
45.696	-0.775094	1.400030	2.914687	0.073568	0.010348	-0.359761	0.930082	228.511	0	ground
45.714	-0.623839	0.476818	3.028411	0.073471	0.013266	-0.368246	0.926726	227.480	0	ground
45.734	-0.330690	-0.325409	3.353441	0.072568	0.011000	-0.385307	0.919865	225.355	0	ground
45.754	-0.336882	-0.867794	4.123765	0.070204	0.004167	-0.395482	0.915777	224.048	0	ground
45.772	-0.866476	-1.309939	5.384113	0.070204	0.004167	-0.395482	0.915777	224.048	0	ground
45.791	-1.904179	-1.638999	6.065069	0.067699	-0.004470	-0.405791	0.911444	222.707	0	ground
45.811	-2.703509	-2.090387	5.066438	0.068746	-0.011172	-0.413313	0.907921	221.723	0	ground
45.830	-2.406614	-2.127847	2.352616	0.076894	-0.013168	-0.415066	0.906440	221.501	0	ground
45.849	-1.292274	-1.928978	-0.622002	0.092445	-0.010020	-0.410431	0.907138	222.140	0	ground
45.868	-0.188203	-1.450329	-2.819965	0.111927	-0.004176	-0.401569	0.908954	223.359	0	ground
45.888	0.736846	-0.799752	-3.865904	0.131010	0.001181	-0.391237	0.910916	224.777	0	ground
45.906	1.401236	-0.392328	-4.133932	0.146835	0.003510	-0.381821	0.912491	226.049	0	ground
45.925	1.723657	-0.556244	-3.605457	0.158046	0.001527	-0.375471	0.913258	226.870	0	ground
45.945	1.446673	-0.916540	-2.557914	0.166395	-0.011699	-0.377182	0.910994	226.516	0	ground
45.965	0.554091	-1.302521	-1.548027	0.165513	-0.017798	-0.383051	0.908604	225.695	0	ground
45.984	-0.243411	-1.558400	-0.993234	0.165513	-0.017798	-0.383051	0.908604	225.695	0	ground
46.003	-0.712892	-1.634075	-0.887467	0.163540	-0.020564	-0.389029	0.906360	224.906	0	ground
46.022	-0.783805	-1.569088	-1.174287	0.160614	-0.015933	-0.397033	0.903501	223.974	0	ground
46.041	-0.295967	-1.161315	-1.591720	0.160532	-0.010372	-0.398540	0.902933	223.866	0	ground
46.060	0.289594	-0.602881	-1.996063	0.160532	-0.010372	-0.398540	0.902933	223.866	0	ground
46.079	0.864247	-0.302084	-2.408724	0.160860	-0.004574	-0.399275	0.902598	223.856	0	ground
46.098	1.238922	-0.079133	-2.532736	0.160356	0.002876	-0.401557	0.901681	223.664	0	ground
46.118	1.360674	0.083199	-2.406174	0.159302	0.004217	-0.404106	0.900724	223.356	0	ground
46.138	1.390915	0.271226	-2.166857	0.159302	0.004217	-0.404106	0.900724	223.356	0	ground
46.156	1.421611	0.477403	-1.942249	0.158042	0.004366	-0.407797	0.899280	222.887	0	ground
46.175	1.406912	0.609463	-1.713513	0.156717	0.003773	-0.412514	0.897362	222.281	0	ground
46.195	1.462940	0.419448	-1.102336	0.155028	0.002155	-0.418125	0.895060	221.546	0	ground
46.214	1.609522	-0.043093	-0.202527	0.152850	-0.000784	-0.424599	0.892385	220.683	0	ground
46.233	1.340437	-0.416505	0.958494	0.150531	-0.004773	-0.432304	0.889062	219.649	0	ground
46.252	0.735702	-0.605971	1.465881	0.148513	-0.009019	-0.441543	0.884817	218.414	0	ground
46.271	0.238702	-0.649541	1.581112	0.146917	-0.011799	-0.451445	0.880042	217.108	96	ground
46.291	0.080289	-0.372941	2.023823	0.144609	-0.012613	-0.461385	0.875245	215.811	0	ground
46.310	0.166681	-0.414667	2.588214	0.135044	-0.009742	-0.480697	0.866371	213.296	0	ground
46.329	0.271559	-1.232460	3.062342	0.128754	-0.007848	-0.490434	0.861879	212.012	0	ground
46.348	0.157584	-1.795417	3.404657	0.128754	-0.007848	-0.490434	0.861879	212.012	0	ground
46.368	-0.349069	-2.017223	3.748864	0.122914	-0.006236	-0.500894	0.856714	210.622	0	ground
46.388	-1.298241	-2.125402	4.077335	0.114090	-0.005897	-0.522185	0.845146	207.748	0	ground
46.406	-1.980916	-2.150527	3.868330	0.114090	-0.005897	-0.522185	0.845146	207.748	0	ground
46.425	-2.047975	-2.047054	2.621469	0.113889	-0.006094	-0.530170	0.840186	206.668	0	ground
46.444	-1.457102	-2.210406	0.626198	0.118769	-0.005601	-0.535704	0.835993	205.937	0	ground
46.464	-0.489648	-2.537588	-1.214295	0.128103	-0.005063	-0.539350	0.832265	205.478	0	ground
46.483	0.546706	-2.645247	-2.249044	0.139211	-0.006445	-0.542717	0.828274	205.051	0	ground
46.502	1.350437	-2.478824	-2.255035	0.149451	-0.010858	-0.547840	0.823054	204.352	0	ground
46.521	1.254552	-2.334387	-1.604038	0.156653	-0.018081	-0.556636	0.815653	203.098	0	ground
46.541	0.155239	-2.122669	-1.183005	0.162094	-0.032681	-0.585387	0.793713	198.927	0	ground
46.560	-0.764442	-1.861838	-1.177332	0.162094	-0.032681	-0.585387	0.793713	198.927	0	ground
46.579	-1.264912	-1.227022	-1.285841	0.164327	-0.037560	-0.615443	0.769945	194.550	0	ground
46.598	-1.076239	-0.537347	-1.585954	0.164327	-0.037560	-0.615443	0.769945	194.550	0	ground
46.618	-0.539102	-0.054331	-2.008372	0.166194	-0.036552	-0.626924	0.760270	192.878	0	ground
46.638	-0.009687	0.153809	-2.300694	0.167937	-0.035115	-0.635888	0.752470	191.564	0	ground
46.656	0.512952	0.227528	-2.303803	0.168908	-0.034496	-0.643327	0.745930	190.454	0	ground
46.675	0.934350	0.078723	-1.812252	0.168833	-0.035228	-0.650320	0.739824	189.385	0	ground
46.695	1.185474	-0.413553	-0.860899	0.167677	-0.037168	-0.657681	0.733457	188.236	0	ground
46.714	0.994851	-0.690667	-0.167998	0.165963	-0.040035	-0.665890	0.726253	186.934	0	ground
46.733	0.584879	-0.631592	-0.019176	0.164683	-0.043207	-0.675106	0.717805	185.459	0	ground
46.752	0.112708	-0.164756	0.002593	0.162984	-0.049263	-0.695333	0.698227	182.169	0	ground
46.772	-0.201582	0.445271	0.256009	0.162984	-0.049263	-0.695333	0.698227	182.169	0	ground
46.790	-0.249591	1.026752	0.376975	0.162047	-0.051400	-0.704714	0.688823	180.620	97	ground
46.809	0.047449	1.094007	0.429175	0.161683	-0.052375	-0.711915	0.681391	179.424	0	ground
46.829	0.608300	0.589383	0.467060	0.162129	-0.052793	-0.716320	0.676618	178.688	0	ground
46.848	1.039219	0.137598	0.517736	0.163000	-0.053619	-0.718781	0.673728	178.267	0	ground
46.868	1.128061	0.028483	0.726267	0.163739	-0.055166	-0.720895	0.671160	177.894	0	ground
46.888	0.879595	-0.112071	1.053423	0.164708	-0.059629	-0.726715	0.664229	176.855	0	ground
46.906	0.603868	-0.425105	0.896038	0.164708	-0.059629	-0.726715	0.664229	176.855	0	ground
46.926	0.637895	-1.019961	0.427664	0.166199	-0.062827	-0.734347	0.655107	175.510	0	ground
46.945	0.654767	-1.444868	0.469524	0.166199	-0.062827	-0.734347	0.655107	175.510	0	ground
46.964	-0.118298	-1.220825	1.769768	0.161384	-0.065398	-0.741431	0.648042	174.259	0	ground
46.983	-1.326615	-0.549879	2.983047	0.151411	-0.068168	-0.751195	0.638853	172.530	0	ground
47.002	-2.359045	0.226415	3.022596	0.140706	-0.069333	-0.761347	0.629084	170.730	0	ground
47.022	-2.751957	0.710662	2.314846	0.132562	-0.069204	-0.769762	0.620568	169.230	0	ground
47.040	-2.114976	0.815585	1.180582	0.128695	-0.068670	-0.774799	0.615149	168.327	0	ground
47.060	-0.912064	0.507720	-0.049379	0.129083	-0.068682	-0.776045	0.613494	168.097	0	ground
47.079	-0.171829	-0.034810	-0.632455	0.131449	-0.070376	-0.775170	0.613906	168.227	0	ground
47.098	-0.107170	-0.499651	-0.470176	0.133201	-0.074134	-0.774589	0.613819	168.272	0	ground
47.118	-0.442557	-0.849592	-0.034081	0.133591	-0.079130	-0.775666	0.611747	167.992	0	ground
47.138	-0.844132	-0.933637	0.184486	0.133278	-0.084075	-0.778751	0.607220	167.337	0	ground
47.156	-1.189663	-0.567622	0.196185	0.132942	-0.087833	-0.783213	0.600989	166.438	0	ground
47.175	-1.613555	0.130488	0.145172	0.133066	-0.089311	-0.788656	0.593582	165.386	0	ground
47.195	-1.829588	0.488774	0.033087	0.134481	-0.087910	-0.793889	0.586453	164.413	0	ground
47.214	-1.728421	0.577324	-0.588665	0.138556	-0.084224	-0.797591	0.580997	163.755	0	ground
47.233	-1.351570	0.368016	-1.363626	0.145800	-0.079946	-0.799042	0.577825	163.519	0	ground
47.252	-0.975894	0.020034	-1.834772	0.155617	-0.076488	-0.798335	0.576710	163.669	0	ground
47.271	-0.480682	-0.323150	-1.602982	0.166295	-0.074398	-0.796191	0.576967	164.066	0	ground
47.290	0.091774	-0.511026	-1.673503	0.177013	-0.073931	-0.793306	0.577812	164.579	0	ground
47.310	0.578104	-0.530706	-2.106736	0.187907	-0.074921	-0.790386	0.578245	165.072	0	ground
47.329	0.647525	-0.530098	-2.206751	0.197895	-0.076825	-0.788328	0.577472	165.386	0	ground
47.349	0.634322	-0.278799	-2.020982	0.214595	-0.076703	-0.786267	0.574326	165.684	0	ground
47.368	1.094283	-0.161523	-1.683057	0.221147	-0.073903	-0.785604	0.573113	165.808	0	ground
47.388	1.437771	-0.168301	-1.520184	0.221147	-0.073903	-0.785604	0.573113	165.808	0	ground
47.406	1.055145	-0.401080	-1.343271	0.225529	-0.070918	-0.785941	0.571318	165.750	0	ground
47.425	-0.207240	-1.080610	0.302238	0.226838	-0.069166	-0.787676	0.568618	165.419	0	ground
47.444	-0.971820	-0.529262	1.506094	0.226946	-0.068480	-0.791011	0.564010	164.764	0	ground
47.463	-0.802997	0.803645	1.227260	0.229302	-0.067498	-0.794146	0.558746	164.126	98	ground
47.483	-0.706051	1.023564	0.987565	0.232837	-0.067448	-0.796288	0.554223	163.661	0	ground
47.502	-1.059294	0.329609	1.437237	0.235779	-0.069068	-0.797643	0.550820	163.339	0	ground
47.521	-1.371340	-0.280377	2.448932	0.238485	-0.070087	-0.798558	0.548195	163.114	0	ground
47.541	-0.948676	-0.464744	2.351840	0.241998	-0.068359	-0.799264	0.545840	162.951	0	ground
47.559	-1.454788	0.126811	2.579765	0.244397	-0.065194	-0.801342	0.542099	162.526	0	ground
47.579	-3.179899	-0.108020	4.104856	0.242880	-0.062048	-0.805767	0.536562	161.643	0	ground
47.598	-4.494200	-0.187689	4.906269	0.239372	-0.060534	-0.811379	0.529812	160.505	0	ground
47.618	-4.222101	0.537671	2.955273	0.239121	-0.062889	-0.816511	0.521704	159.381	0	ground
47.637	-2.753295	0.265223	-0.034785	0.243978	-0.069261	-0.819756	0.513496	158.546	0	ground
47.656	-1.363332	-0.465252	-1.945853	0.250036	-0.077377	-0.821752	0.506180	157.927	0	ground
47.675	-1.157701	-0.777823	-2.089146	0.253460	-0.084293	-0.824169	0.499398	157.246	0	ground
47.695	-1.755364	-0.570378	-0.994418	0.253370	-0.088260	-0.828014	0.492348	156.320	0	ground
47.713	-2.189559	-0.716653	-0.029929	0.251836	-0.089485	-0.832672	0.485003	155.257	0	ground
47.733	-1.694193	-0.713741	-0.297633	0.251060	-0.090478	-0.837365	0.477077	154.158	0	ground
47.752	-0.796821	-0.314239	-1.223478	0.252420	-0.095922	-0.846454	0.458911	151.860	0	ground
47.771	-0.408171	-0.194798	-1.459346	0.252420	-0.095922	-0.846454	0.458911	151.860	0	ground
47.790	-0.479112	-0.133584	-1.388652	0.252244	-0.099195	-0.850918	0.449969	150.704	0	ground
47.810	-0.059409	-0.059077	-1.443969	0.252248	-0.102158	-0.855074	0.441342	149.602	0	ground
47.829	0.068775	-0.004113	-1.526121	0.252874	-0.104884	-0.858908	0.432817	148.550	0	ground
47.848	-0.080730	0.073614	-1.600521	0.254134	-0.107050	-0.862410	0.424506	147.556	0	ground
47.869	0.023298	0.290247	-1.567284	0.256327	-0.108578	-0.865383	0.416677	146.668	0	ground
47.886	0.693859	0.401670	-1.806673	0.259691	-0.109273	-0.867639	0.409661	145.938	0	ground
47.905	2.125646	0.278159	-2.831148	0.263593	-0.108847	-0.869337	0.403639	145.352	0	ground
47.924	0.873785	-0.335700	-1.471940	0.264207	-0.107095	-0.871679	0.398623	144.706	0	ground
47.944	-0.187114	-0.735185	0.749584	0.257118	-0.102964	-0.881019	0.383528	142.328	0	ground
47.963	-0.110626	-0.278703	1.338201	0.257118	-0.102964	-0.881019	0.383528	142.328	0	up
47.983	1.017239	1.459453	0.325469	0.255635	-0.098174	-0.890855	0.362479	139.466	0	up
48.001	1.626085	2.221486	-0.090712	0.255635	-0.098174	-0.890855	0.362479	139.466	99	up
48.021	1.290859	1.393324	0.546605	0.251248	-0.095370	-0.895127	0.355706	138.343	0	up
48.040	0.525506	0.181470	1.561730	0.232546	-0.097200	-0.902781	0.348513	136.641	0	up
48.059	0.184053	-0.294923	2.400262	0.232546	-0.097200	-0.902781	0.348513	136.641	0	up
48.079	0.493360	0.019510	2.844303	0.217752	-0.105995	-0.907845	0.342297	135.399	0	up
48.098	-0.002511	-0.290908	3.303947	0.214495	-0.110082	-0.908735	0.340698	135.133	0	up
48.118	-0.377005	-1.263106	2.595298	0.214495	-0.110082	-0.908735	0.340698	135.133	0	up
48.136	0.298809	-1.976038	1.244933	0.212235	-0.114975	-0.910821	0.334875	134.393	0	up
48.155	1.383887	-1.844511	0.465638	0.212235	-0.114975	-0.910821	0.334875	134.393	0	up
48.175	0.432205	-0.637298	1.869684	0.205024	-0.116329	-0.914827	0.327910	133.275	0	up
48.194	-1.389450	0.562057	3.801213	0.192275	-0.117702	-0.920654	0.318705	131.700	0	up
48.213	-2.001513	1.502576	4.736190	0.179726	-0.117699	-0.926289	0.309570	130.159	0	up
48.232	-1.333211	1.853878	4.029459	0.166173	-0.113482	-0.931828	0.302002	128.764	0	up
48.252	-0.510176	1.113443	4.129944	0.162663	-0.109783	-0.931982	0.304793	128.956	0	up
48.271	-0.443652	0.792746	2.979383	0.163066	-0.105807	-0.931355	0.307883	129.297	0	up
48.290	-0.412514	0.947831	1.350779	0.163066	-0.105807	-0.931355	0.307883	129.297	0	up
48.309	-0.327734	1.127184	0.147776	0.164695	-0.102910	-0.930723	0.309903	129.555	0	up
48.328	-0.302251	1.220680	-0.742764	0.167023	-0.100907	-0.929758	0.312204	129.880	0	up
48.348	-0.565852	1.155744	-0.590064	0.168360	-0.100329	-0.928522	0.315333	130.295	0	up
48.368	-0.664342	1.329109	-1.085686	0.169259	-0.100087	-0.927064	0.319196	130.792	0	up
48.386	-0.273867	1.069163	-2.190761	0.172911	-0.098936	-0.925011	0.323526	131.419	0	up
48.405	-0.016862	0.730558	-2.704703	0.175167	-0.099870	-0.922994	0.327758	132.020	0	up
48.425	0.217857	0.400223	-3.228953	0.176501	-0.102450	-0.921234	0.331178	132.515	0	up
48.444	0.274734	0.176092	-3.259692	0.176023	-0.106262	-0.919839	0.334096	132.906	0	up
48.463	0.179390	0.176168	-3.118286	0.174420	-0.110706	-0.918890	0.336101	133.154	0	up
48.482	0.218541	0.298524	-3.297412	0.171450	-0.119812	-0.918090	0.336690	133.234	0	up
48.502	0.477937	0.478366	-3.587121	0.171450	-0.119812	-0.918090	0.336690	133.234	0	up
48.523	0.790874	0.427283	-3.895567	0.172328	-0.120391	-0.917565	0.337466	133.365	0	up
